id,team_id,team_name,home_team,visiting_team,type,time,result,foul,yellow_card,red_card,possession,shot,pass,pass_rate,most,score,create_time,update_time
1231,16,尼日利亚,苏丹,尼日利亚,非洲杯,2014/10/12 01:00:00,1-0,0,1,0,0,0(0),0(0),0,0,5,2018/3/9 11:14:02,2018/3/9 11:14:02
1232,16,尼日利亚,南非,尼日利亚,非洲杯,2014/9/11 02:00:00,0-0,0,1,0,0,0(0),0(0),0,0,6,2018/3/9 11:14:02,2018/3/9 11:14:02
1233,16,尼日利亚,法国,尼日利亚,世界杯,2014/7/1 00:00:00,2-0,15,0,0,0.51,8(6),0(0),0,0,9,2018/3/9 11:14:02,2018/3/9 11:14:02
1234,16,尼日利亚,尼日利亚,阿根廷,世界杯,2014/6/26 00:00:00,2-3,17,2,0,0.43,12(7),0(0),0,0,4,2018/3/9 11:14:02,2018/3/9 11:14:02
1235,16,尼日利亚,尼日利亚,波黑,世界杯,2014/6/22 06:00:00,1-0,9,1,0,0.45,20(13),0(0),0,0,4,2018/3/9 11:14:02,2018/3/9 11:14:02
1236,16,尼日利亚,伊朗,尼日利亚,世界杯,2014/6/17 03:00:00,0-0,16,0,0,0.63,10(6),0(0),0,0,7,2018/3/9 11:14:02,2018/3/9 11:14:02
1237,16,尼日利亚,美国,尼日利亚,国际友谊,2014/6/8 06:00:00,2-1,8,0,0,0.53,12(5),0(0),0,0,10,2018/3/9 11:14:02,2018/3/9 11:14:02
1238,16,尼日利亚,希腊,尼日利亚,国际友谊,2014/6/4 07:10:00,0-0,0,0,0,0,0(0),0(0),0,0,5,2018/3/9 11:14:02,2018/3/9 11:14:02
1239,16,尼日利亚,苏格兰,尼日利亚,国际友谊,2014/5/29 03:00:00,2-2,0,0,0,0,0(0),0(0),0,0,8,2018/3/9 11:14:02,2018/3/9 11:14:02
1240,16,尼日利亚,墨西哥,尼日利亚,国际友谊,2014/3/6 09:40:00,0-0,0,3,0,0,0(0),0(0),0,0,4,2018/3/9 11:14:02,2018/3/9 11:14:02
1241,16,尼日利亚,意大利,尼日利亚,球会友谊,2013/11/19 03:45:00,2-2,0,3,0,0,0(0),0(0),0,0,7,2018/3/9 11:14:02,2018/3/9 11:14:02
1242,16,尼日利亚,尼日利亚,西班牙,洲际杯,2013/6/24 03:00:00,0-3,9,0,0,0.36,13(3),0(0),0,0,5,2018/3/9 11:14:02,2018/3/9 11:14:02
1243,16,尼日利亚,尼日利亚,乌拉圭,洲际杯,2013/6/21 06:00:00,1-2,12,2,1,0.57,15(4),0(0),0,0,8,2018/3/9 11:14:02,2018/3/9 11:14:02
1244,16,尼日利亚,塔希提群岛,尼日利亚,洲际杯,2013/6/18 03:00:00,1-6,18,1,1,0.66,17(8),0(0),0,0,3,2018/3/9 11:14:02,2018/3/9 11:14:02
1245,16,尼日利亚,墨西哥,尼日利亚,球会友谊,2013/6/1 09:00:00,2-2,11,3,0,0.53,11(3),0(0),0,0,1,2018/3/9 11:14:02,2018/3/9 11:14:02
1246,17,塞尔维亚,韩国,塞尔维亚,国际友谊,2017/11/14 19:00:00,1-1,13,0,0,0.47,10(2),0(0),0,0,4,2018/3/9 11:15:02,2018/3/9 11:15:02
1247,17,塞尔维亚,中国,塞尔维亚,国际友谊,2017/11/10 19:35:00,0-2,12,0,0,0.54,12(7),0(0),0,0,6,2018/3/9 11:15:02,2018/3/9 11:15:02
1248,17,塞尔维亚,塞尔维亚,格鲁吉亚,欧洲预选,2017/10/10 02:45:00,1-0,13,3,0,0.46,15(6),0(0),0,0,10,2018/3/9 11:15:02,2018/3/9 11:15:02
1249,17,塞尔维亚,奥地利,塞尔维亚,欧洲预选,2017/10/7 02:45:00,3-2,8,0,0,0.45,8(4),0(0),0,0,1,2018/3/9 11:15:02,2018/3/9 11:15:02
1250,17,塞尔维亚,爱尔兰,塞尔维亚,欧洲预选,2017/9/6 02:45:00,0-1,15,2,1,0.46,8(3),0(0),0,0,4,2018/3/9 11:15:03,2018/3/9 11:15:03
1251,17,塞尔维亚,塞尔维亚,摩尔多瓦,欧洲预选,2017/9/2 23:59:00,3-0,8,0,0,0.61,20(9),0(0),0,0,10,2018/3/9 11:15:03,2018/3/9 11:15:03
1252,17,塞尔维亚,塞尔维亚,威尔士,欧洲预选,2017/6/12 02:45:00,1-1,12,3,0,0.58,15(2),0(0),0,0,9,2018/3/9 11:15:03,2018/3/9 11:15:03
1253,17,塞尔维亚,格鲁吉亚,塞尔维亚,欧洲预选,2017/3/25 01:00:00,1-3,15,0,0,0.53,12(4),0(0),0,0,8,2018/3/9 11:15:03,2018/3/9 11:15:03
1254,17,塞尔维亚,美国,塞尔维亚,国际友谊,2017/1/30 05:30:00,0-0,14,1,0,0.43,8(0),0(0),0,0,7,2018/3/9 11:15:03,2018/3/9 11:15:03
1255,17,塞尔维亚,乌克兰,塞尔维亚,国际友谊,2016/11/16 03:00:00,2-0,7,1,0,0.48,4(2),0(0),0,0,6,2018/3/9 11:15:03,2018/3/9 11:15:03
1256,17,塞尔维亚,威尔士,塞尔维亚,欧洲预选,2016/11/13 03:45:00,1-1,13,3,0,0.5,8(3),350(268),0.77,1,6,2018/3/9 11:15:03,2018/3/9 11:15:03
1257,17,塞尔维亚,塞尔维亚,奥地利,欧洲预选,2016/10/10 02:45:00,3-2,15,3,0,0.44,13(7),0(0),0,0,7,2018/3/9 11:15:03,2018/3/9 11:15:03
1258,17,塞尔维亚,摩尔多瓦,塞尔维亚,欧洲预选,2016/10/7 02:45:00,0-3,14,3,0,0.48,12(7),0(0),0,0,2,2018/3/9 11:15:03,2018/3/9 11:15:03
1259,17,塞尔维亚,塞尔维亚,爱尔兰,欧洲预选,2016/9/6 02:45:00,2-2,15,2,0,0.7,16(7),0(0),0,0,6,2018/3/9 11:15:03,2018/3/9 11:15:03
1260,17,塞尔维亚,塞尔维亚,俄罗斯,国际友谊,2016/6/5 23:59:00,1-1,12,0,0,0.46,12(5),0(0),0,0,11,2018/3/9 11:15:03,2018/3/9 11:15:03
1261,17,塞尔维亚,塞尔维亚,以色列,国际友谊,2016/6/1 02:15:00,3-1,0,3,0,0.47,11(8),0(0),0,0,6,2018/3/9 11:15:03,2018/3/9 11:15:03
1262,17,塞尔维亚,塞尔维亚,塞浦路斯,国际友谊,2016/5/25 23:00:00,2-1,0,1,0,0,15(7),0(0),0,0,10,2018/3/9 11:15:03,2018/3/9 11:15:03
1263,17,塞尔维亚,爱沙尼亚,塞尔维亚,国际友谊,2016/3/29 23:59:00,0-1,0,1,0,0.51,17(8),0(0),0,0,2,2018/3/9 11:15:03,2018/3/9 11:15:03
1264,17,塞尔维亚,波兰,塞尔维亚,国际友谊,2016/3/24 03:45:00,1-0,12,0,0,0.55,16(5),0(0),0,0,9,2018/3/9 11:15:03,2018/3/9 11:15:03
1265,17,塞尔维亚,捷克,塞尔维亚,国际友谊,2015/11/14 03:30:00,4-1,0,2,0,0,0(0),0(0),0,0,3,2018/3/9 11:15:03,2018/3/9 11:15:03
1266,17,塞尔维亚,塞尔维亚,葡萄牙,欧洲杯,2015/10/11 23:59:00,1-2,11,4,2,0.5,17(9),0(0),0,0,4,2018/3/9 11:15:03,2018/3/9 11:15:03
1267,17,塞尔维亚,阿尔巴尼亚,塞尔维亚,欧洲杯,2015/10/9 02:45:00,0-2,16,3,0,0.5,12(5),0(0),0,0,2,2018/3/9 11:15:03,2018/3/9 11:15:03
1268,17,塞尔维亚,法国,塞尔维亚,国际友谊,2015/9/8 02:45:00,2-1,14,1,0,0.43,7(3),478(403),0.84,1,2,2018/3/9 11:15:03,2018/3/9 11:15:03
1269,17,塞尔维亚,塞尔维亚,阿美尼亚,欧洲杯,2015/9/5 02:45:00,2-0,7,2,0,0.5,15(8),0(0),0,0,6,2018/3/9 11:15:03,2018/3/9 11:15:03
1270,17,塞尔维亚,丹麦,塞尔维亚,欧洲杯,2015/6/14 02:45:00,2-0,9,1,0,0.56,11(3),0(0),0,0,5,2018/3/9 11:15:03,2018/3/9 11:15:03
1271,17,塞尔维亚,塞尔维亚,阿塞拜疆,国际友谊,2015/6/7 23:00:00,4-1,0,0,0,0,0(0),0(0),0,0,5,2018/3/9 11:15:03,2018/3/9 11:15:03
1272,17,塞尔维亚,葡萄牙,塞尔维亚,欧洲杯,2015/3/30 02:45:00,2-1,11,5,0,0.45,7(4),0(0),0,0,5,2018/3/9 11:15:03,2018/3/9 11:15:03
1273,17,塞尔维亚,希腊,塞尔维亚,国际友谊,2014/11/19 01:00:00,0-2,0,3,0,0,0(0),0(0),0,0,4,2018/3/9 11:15:03,2018/3/9 11:15:03
1274,17,塞尔维亚,塞尔维亚,丹麦,欧洲杯,2014/11/15 03:45:00,1-3,0,0,0,0,0(0),0(0),0,0,3,2018/3/9 11:15:03,2018/3/9 11:15:03
1275,17,塞尔维亚,塞尔维亚,阿尔巴尼亚,欧洲杯,2014/10/15 02:45:00,0-3,0,1,0,0,0(0),0(0),0,0,1,2018/3/9 11:15:03,2018/3/9 11:15:03
1276,17,塞尔维亚,阿美尼亚,塞尔维亚,欧洲杯,2014/10/11 23:59:00,1-1,0,2,0,0,0(0),0(0),0,0,5,2018/3/9 11:15:03,2018/3/9 11:15:03
1277,17,塞尔维亚,塞尔维亚,法国,国际友谊,2014/9/8 02:45:00,1-1,17,2,0,0.52,13(5),0(0),0,0,6,2018/3/9 11:15:03,2018/3/9 11:15:03
1278,17,塞尔维亚,巴西,塞尔维亚,国际友谊,2014/6/7 03:10:00,1-0,17,2,0,0.37,8(2),0(0),0,0,4,2018/3/9 11:15:03,2018/3/9 11:15:03
1279,17,塞尔维亚,巴拿马,塞尔维亚,国际友谊,2014/6/1 08:00:00,1-1,0,0,0,0,0(0),0(0),0,0,3,2018/3/9 11:15:03,2018/3/9 11:15:03
1280,17,塞尔维亚,塞尔维亚,牙买加,国际友谊,2014/5/27 04:10:00,2-1,0,0,0,0,0(0),0(0),0,0,5,2018/3/9 11:15:03,2018/3/9 11:15:03
1281,17,塞尔维亚,爱尔兰,塞尔维亚,国际友谊,2014/3/6 03:45:00,1-2,9,2,0,0.59,18(7),0(0),0,0,9,2018/3/9 11:15:03,2018/3/9 11:15:03
1282,17,塞尔维亚,俄罗斯,塞尔维亚,球会友谊,2013/11/16 00:30:00,1-1,0,1,0,0,0(0),0(0),0,0,10,2018/3/9 11:15:03,2018/3/9 11:15:03
1283,17,塞尔维亚,塞尔维亚,马其顿,欧洲预选,2013/10/16 02:30:00,5-1,7,0,0,0.67,10(4),0(0),0,0,2,2018/3/9 11:15:03,2018/3/9 11:15:03
1284,17,塞尔维亚,威尔士,塞尔维亚,欧洲预选,2013/9/11 02:45:00,0-3,13,1,1,0.46,16(8),0(0),0,0,5,2018/3/9 11:15:03,2018/3/9 11:15:03
1285,17,塞尔维亚,塞尔维亚,克罗地亚,欧洲预选,2013/9/7 02:45:00,1-1,22,3,1,0.55,14(4),0(0),0,0,5,2018/3/9 11:15:03,2018/3/9 11:15:03
1286,17,塞尔维亚,哥伦比亚,塞尔维亚,球会友谊,2013/8/15 02:00:00,1-0,18,1,0,0.49,14(4),0(0),0,0,6,2018/3/9 11:15:03,2018/3/9 11:15:03
1287,17,塞尔维亚,比利时,塞尔维亚,欧洲预选,2013/6/8 02:45:00,2-1,13,2,1,0.56,14(7),0(0),0,0,5,2018/3/9 11:15:03,2018/3/9 11:15:03
1288,17,塞尔维亚,塞尔维亚,苏格兰,欧洲预选,2013/3/27 03:30:00,2-0,13,3,1,0.54,21(7),0(0),0,0,2,2018/3/9 11:15:03,2018/3/9 11:15:03
1289,17,塞尔维亚,克罗地亚,塞尔维亚,欧洲预选,2013/3/23 01:00:00,2-0,28,3,1,0.54,10(4),0(0),0,0,5,2018/3/9 11:15:03,2018/3/9 11:15:03
1290,17,塞尔维亚,塞浦路斯,塞尔维亚,球会友谊,2013/2/6 23:59:00,1-3,11,1,1,0.54,9(4),0(0),0,0,1,2018/3/9 11:15:03,2018/3/9 11:15:03
1291,17,塞尔维亚,智利,塞尔维亚,球会友谊,2012/11/15 03:00:00,1-3,16,1,2,0.42,7(1),0(0),0,0,3,2018/3/9 11:15:03,2018/3/9 11:15:03
1292,17,塞尔维亚,马其顿,塞尔维亚,欧洲预选,2012/10/17 02:30:00,1-0,14,2,1,0.45,8(2),0(0),0,0,7,2018/3/9 11:15:03,2018/3/9 11:15:03
1293,17,塞尔维亚,塞尔维亚,比利时,欧洲预选,2012/10/13 02:30:00,0-3,7,1,1,0.55,14(5),0(0),0,0,6,2018/3/9 11:15:03,2018/3/9 11:15:03
1294,17,塞尔维亚,塞尔维亚,威尔士,欧洲预选,2012/9/12 02:30:00,6-1,8,0,0,0.67,22(19),0(0),0,0,9,2018/3/9 11:15:03,2018/3/9 11:15:03
1295,17,塞尔维亚,苏格兰,塞尔维亚,欧洲预选,2012/9/8 22:00:00,0-0,20,2,0,0.49,9(4),0(0),0,0,5,2018/3/9 11:15:03,2018/3/9 11:15:03
1296,17,塞尔维亚,塞尔维亚,爱尔兰,球会友谊,2012/8/16 02:45:00,0-0,17,0,0,0.59,16(3),0(0),0,0,11,2018/3/9 11:15:03,2018/3/9 11:15:03
1297,17,塞尔维亚,瑞典,塞尔维亚,球会友谊,2012/6/6 01:00:00,2-1,13,1,1,0.45,17(5),0(0),0,0,5,2018/3/9 11:15:03,2018/3/9 11:15:03
1298,17,塞尔维亚,法国,塞尔维亚,球会友谊,2012/6/1 03:00:00,2-0,10,0,0,0.43,10(5),0(0),0,0,2,2018/3/9 11:15:03,2018/3/9 11:15:03
1299,17,塞尔维亚,西班牙,塞尔维亚,球会友谊,2012/5/26 23:59:00,2-0,7,1,0,0.27,3(2),0(0),0,0,3,2018/3/9 11:15:03,2018/3/9 11:15:03
1300,17,塞尔维亚,斯洛文尼亚,塞尔维亚,欧洲杯,2011/10/12 02:45:00,1-0,17,1,1,0.46,12(5),0(0),0,0,8,2018/3/9 11:15:03,2018/3/9 11:15:03
1301,17,塞尔维亚,塞尔维亚,意大利,欧洲杯,2011/10/8 02:45:00,1-1,11,4,0,0.5,9(3),0(0),0,0,3,2018/3/9 11:15:03,2018/3/9 11:15:03
1302,17,塞尔维亚,塞尔维亚,法罗群岛,欧洲杯,2011/9/7 02:30:00,3-1,4,0,0,0.56,18(10),0(0),0,0,9,2018/3/9 11:15:03,2018/3/9 11:15:03
1303,17,塞尔维亚,北爱尔兰,塞尔维亚,欧洲杯,2011/9/3 02:45:00,0-1,11,3,0,0.65,20(14),0(0),0,0,11,2018/3/9 11:15:03,2018/3/9 11:15:03
1304,18,瑞士,瑞士,北爱尔兰,欧洲预选,2017/11/13 01:00:00,0-0,8,1,0,0.53,18(4),441(334),0.76,1,6,2018/3/9 11:16:51,2018/3/9 11:16:51
1305,18,瑞士,北爱尔兰,瑞士,欧洲预选,2017/11/10 03:45:00,0-1,15,1,0,0.6,17(3),527(434),0.82,1,4,2018/3/9 11:16:51,2018/3/9 11:16:51
1306,18,瑞士,葡萄牙,瑞士,欧洲预选,2017/10/11 02:45:00,2-0,21,2,0,0.49,6(1),448(363),0.81,1,3,2018/3/9 11:16:51,2018/3/9 11:16:51
1307,18,瑞士,瑞士,匈牙利,欧洲预选,2017/10/8 02:45:00,5-2,5,0,0,0.61,26(11),0(0),0,0,6,2018/3/9 11:16:51,2018/3/9 11:16:51
1308,18,瑞士,拉脱维亚,瑞士,欧洲预选,2017/9/4 02:45:00,0-3,12,0,0,0.65,15(5),0(0),0,0,4,2018/3/9 11:16:51,2018/3/9 11:16:51
1309,18,瑞士,瑞士,安道尔,欧洲预选,2017/9/1 02:45:00,3-0,15,0,0,0.69,28(11),0(0),0,0,5,2018/3/9 11:16:51,2018/3/9 11:16:51
1310,18,瑞士,法罗群岛,瑞士,欧洲预选,2017/6/10 02:45:00,0-2,4,0,0,0.68,14(5),0(0),0,0,7,2018/3/9 11:16:51,2018/3/9 11:16:51
1311,18,瑞士,瑞士,白俄罗斯,国际友谊,2017/6/2 02:45:00,1-0,13,1,0,0.62,6(3),0(0),0,0,6,2018/3/9 11:16:51,2018/3/9 11:16:51
1312,18,瑞士,瑞士,拉脱维亚,欧洲预选,2017/3/26 01:00:00,1-0,10,2,0,0.6,19(6),0(0),0,0,6,2018/3/9 11:16:51,2018/3/9 11:16:51
1313,18,瑞士,瑞士,法罗群岛,欧洲预选,2016/11/14 01:00:00,2-0,12,1,0,0.63,17(6),0(0),0,0,10,2018/3/9 11:16:51,2018/3/9 11:16:51
1314,18,瑞士,安道尔,瑞士,欧洲预选,2016/10/11 02:45:00,1-2,12,2,0,0.76,16(5),0(0),0,0,6,2018/3/9 11:16:51,2018/3/9 11:16:51
1315,18,瑞士,匈牙利,瑞士,欧洲预选,2016/10/8 02:45:00,2-3,11,2,0,0.53,10(6),0(0),0,0,3,2018/3/9 11:16:51,2018/3/9 11:16:51
1316,18,瑞士,瑞士,葡萄牙,欧洲预选,2016/9/7 02:45:00,2-0,15,4,1,0.48,8(5),0(0),0,0,1,2018/3/9 11:16:52,2018/3/9 11:16:52
1317,18,瑞士,瑞士,波兰,欧洲杯,2016/6/25 21:00:00,1-1,16,2,0,0.56,19(9),622(526),0.85,1,8,2018/3/9 11:16:52,2018/3/9 11:16:52
1318,18,瑞士,法国,瑞士,欧洲杯,2016/6/20 03:00:00,0-0,9,0,0,0.53,6(0),505(441),0.87,1,5,2018/3/9 11:16:52,2018/3/9 11:16:52
1319,18,瑞士,罗马尼亚,瑞士,欧洲杯,2016/6/15 23:59:00,1-1,11,2,0,0.61,19(6),547(455),0.83,1,7,2018/3/9 11:16:52,2018/3/9 11:16:52
1320,18,瑞士,瑞士,阿尔巴尼亚,欧洲杯,2016/6/11 21:00:00,1-0,17,2,0,0.57,15(7),550(483),0.88,1,4,2018/3/9 11:16:52,2018/3/9 11:16:52
1321,18,瑞士,瑞士,摩尔多瓦,国际友谊,2016/6/3 23:59:00,2-1,9,1,0,0.67,19(6),0(0),0,0,7,2018/3/9 11:16:52,2018/3/9 11:16:52
1322,18,瑞士,瑞士,比利时,国际友谊,2016/5/28 22:15:00,1-2,12,0,1,0.47,12(2),0(0),0,0,5,2018/3/9 11:16:52,2018/3/9 11:16:52
1323,18,瑞士,瑞士,波黑,国际友谊,2016/3/30 02:30:00,0-2,11,1,0,0.55,11(2),0(0),0,0,9,2018/3/9 11:16:52,2018/3/9 11:16:52
1324,18,瑞士,爱尔兰,瑞士,国际友谊,2016/3/26 03:45:00,1-0,13,2,0,0.61,12(4),0(0),0,0,7,2018/3/9 11:16:52,2018/3/9 11:16:52
1325,18,瑞士,奥地利,瑞士,国际友谊,2015/11/18 03:45:00,1-2,0,0,0,0,2(2),0(0),0,0,1,2018/3/9 11:16:52,2018/3/9 11:16:52
1326,18,瑞士,斯洛伐克,瑞士,国际友谊,2015/11/14 03:45:00,3-2,0,2,0,0,0(0),0(0),0,0,5,2018/3/9 11:16:52,2018/3/9 11:16:52
1327,18,瑞士,爱沙尼亚,瑞士,欧洲杯,2015/10/13 02:45:00,0-1,13,0,0,0.5,14(6),0(0),0,0,6,2018/3/9 11:16:52,2018/3/9 11:16:52
1328,18,瑞士,瑞士,圣马力诺,欧洲杯,2015/10/10 02:45:00,7-0,6,0,0,0.71,23(14),0(0),0,0,11,2018/3/9 11:16:52,2018/3/9 11:16:52
1329,18,瑞士,英格兰,瑞士,欧洲杯,2015/9/9 02:45:00,2-0,11,0,0,0.52,9(1),441(366),0.83,1,8,2018/3/9 11:16:52,2018/3/9 11:16:52
1330,18,瑞士,瑞士,斯洛文尼亚,欧洲杯,2015/9/6 02:45:00,3-2,4,4,0,0.5,14(6),0(0),0,0,6,2018/3/9 11:16:52,2018/3/9 11:16:52
1331,18,瑞士,立陶宛,瑞士,欧洲杯,2015/6/15 02:45:00,1-2,9,1,0,0.5,15(8),0(0),0,0,14,2018/3/9 11:16:52,2018/3/9 11:16:52
1332,18,瑞士,瑞士,列支敦士登,国际友谊,2015/6/11 02:15:00,3-0,0,0,0,0,0(0),0(0),0,0,15,2018/3/9 11:16:52,2018/3/9 11:16:52
1333,18,瑞士,瑞士,美国,国际友谊,2015/4/1 00:10:00,1-1,12,0,0,0.63,12(2),0(0),0,0,7,2018/3/9 11:16:52,2018/3/9 11:16:52
1334,18,瑞士,瑞士,爱沙尼亚,欧洲杯,2015/3/28 03:45:00,3-0,3,2,0,0.5,9(7),0(0),0,0,2,2018/3/9 11:16:52,2018/3/9 11:16:52
1335,18,瑞士,波兰,瑞士,国际友谊,2014/11/19 03:45:00,2-2,0,2,0,0,0(0),0(0),0,0,6,2018/3/9 11:16:52,2018/3/9 11:16:52
1336,18,瑞士,瑞士,立陶宛,欧洲杯,2014/11/16 03:45:00,4-0,0,2,0,0,0(0),0(0),0,0,9,2018/3/9 11:16:52,2018/3/9 11:16:52
1337,18,瑞士,圣马力诺,瑞士,欧洲杯,2014/10/15 02:45:00,0-4,0,1,0,0,0(0),0(0),0,0,12,2018/3/9 11:16:52,2018/3/9 11:16:52
1338,18,瑞士,斯洛文尼亚,瑞士,欧洲杯,2014/10/10 02:45:00,1-0,0,1,0,0,0(0),0(0),0,0,10,2018/3/9 11:16:52,2018/3/9 11:16:52
1339,18,瑞士,瑞士,英格兰,欧洲杯,2014/9/9 02:45:00,0-2,13,0,0,0.49,12(7),0(0),0,0,5,2018/3/9 11:16:52,2018/3/9 11:16:52
1340,18,瑞士,阿根廷,瑞士,世界杯,2014/7/2 00:00:00,0-0,28,2,0,0.39,14(7),0(0),0,0,4,2018/3/9 11:16:52,2018/3/9 11:16:52
1341,18,瑞士,洪都拉斯,瑞士,世界杯,2014/6/26 04:00:00,0-3,18,0,0,0.4,16(13),0(0),0,0,1,2018/3/9 11:16:52,2018/3/9 11:16:52
1342,18,瑞士,瑞士,法国,世界杯,2014/6/21 03:00:00,2-5,12,0,0,0.57,17(8),0(0),0,0,5,2018/3/9 11:16:52,2018/3/9 11:16:52
1343,18,瑞士,瑞士,厄瓜多尔,世界杯,2014/6/16 00:00:00,2-1,9,1,0,0.57,18(12),0(0),0,0,8,2018/3/9 11:16:52,2018/3/9 11:16:52
1344,18,瑞士,瑞士,秘鲁,国际友谊,2014/6/4 02:30:00,2-0,20,1,0,0.58,11(2),0(0),0,0,2,2018/3/9 11:16:52,2018/3/9 11:16:52
1345,18,瑞士,瑞士,牙买加,国际友谊,2014/5/31 02:30:00,1-0,10,2,0,0.69,26(6),0(0),0,0,8,2018/3/9 11:16:52,2018/3/9 11:16:52
1346,18,瑞士,瑞士,克罗地亚,国际友谊,2014/3/6 03:30:00,2-2,14,1,0,0.43,14(6),0(0),0,0,6,2018/3/9 11:16:52,2018/3/9 11:16:52
1347,18,瑞士,韩国,瑞士,球会友谊,2013/11/15 19:00:00,2-1,0,1,0,0,0(0),0(0),0,0,1,2018/3/9 11:16:52,2018/3/9 11:16:52
1348,18,瑞士,瑞士,斯洛文尼亚,欧洲预选,2013/10/16 02:00:00,1-0,15,1,2,0.66,14(6),0(0),0,0,7,2018/3/9 11:16:52,2018/3/9 11:16:52
1349,18,瑞士,阿尔巴尼亚,瑞士,欧洲预选,2013/10/12 02:30:00,1-2,19,3,0,0.52,10(4),0(0),0,0,4,2018/3/9 11:16:52,2018/3/9 11:16:52
1350,18,瑞士,挪威,瑞士,欧洲预选,2013/9/11 01:00:00,0-2,11,1,1,0.41,9(5),0(0),0,0,3,2018/3/9 11:16:52,2018/3/9 11:16:52
1351,18,瑞士,瑞士,冰岛,欧洲预选,2013/9/7 02:30:00,4-4,10,2,0,0.58,25(7),0(0),0,0,6,2018/3/9 11:16:52,2018/3/9 11:16:52
1352,18,瑞士,瑞士,巴西,球会友谊,2013/8/15 02:45:00,1-0,11,3,0,0.46,18(4),0(0),0,0,5,2018/3/9 11:16:52,2018/3/9 11:16:52
1353,18,瑞士,瑞士,塞浦路斯,欧洲预选,2013/6/8 23:30:00,1-0,18,2,0,0.71,23(10),0(0),0,0,15,2018/3/9 11:16:52,2018/3/9 11:16:52
1354,18,瑞士,塞浦路斯,瑞士,欧洲预选,2013/3/24 00:30:00,0-0,14,3,1,0.62,17(3),0(0),0,0,7,2018/3/9 11:16:52,2018/3/9 11:16:52
1355,18,瑞士,希腊,瑞士,球会友谊,2013/2/7 03:30:00,0-0,8,2,1,0.45,19(7),0(0),0,0,5,2018/3/9 11:16:52,2018/3/9 11:16:52
1356,18,瑞士,冰岛,瑞士,欧洲预选,2012/10/17 02:30:00,0-2,9,1,0,0.5,17(5),0(0),0,0,4,2018/3/9 11:16:52,2018/3/9 11:16:52
1357,18,瑞士,瑞士,挪威,欧洲预选,2012/10/13 02:30:00,1-1,9,2,1,0.54,19(11),0(0),0,0,4,2018/3/9 11:16:52,2018/3/9 11:16:52
1358,18,瑞士,瑞士,阿尔巴尼亚,欧洲预选,2012/9/12 02:30:00,2-0,9,4,1,0.51,6(4),0(0),0,0,3,2018/3/9 11:16:52,2018/3/9 11:16:52
1359,18,瑞士,斯洛文尼亚,瑞士,欧洲预选,2012/9/8 02:30:00,0-2,15,2,1,0.58,10(4),0(0),0,0,3,2018/3/9 11:16:52,2018/3/9 11:16:52
1360,18,瑞士,瑞士,罗马尼亚,球会友谊,2012/5/31 02:15:00,0-1,13,1,1,0.57,19(10),0(0),0,0,9,2018/3/9 11:16:52,2018/3/9 11:16:52
1361,18,瑞士,瑞士,德国,球会友谊,2012/5/26 23:59:00,5-3,17,2,0,0.57,14(3),0(0),0,0,3,2018/3/9 11:16:52,2018/3/9 11:16:52
1362,18,瑞士,瑞士,阿根廷,球会友谊,2012/3/1 03:30:00,1-3,9,1,1,0.61,13(2),0(0),0,0,3,2018/3/9 11:16:52,2018/3/9 11:16:52
1363,18,瑞士,瑞士,黑山,欧洲杯,2011/10/12 02:15:00,2-0,6,3,1,0.46,24(14),0(0),0,0,9,2018/3/9 11:16:52,2018/3/9 11:16:52
1364,18,瑞士,威尔士,瑞士,欧洲杯,2011/10/8 02:45:00,2-0,11,2,1,0.45,10(6),0(0),0,0,11,2018/3/9 11:16:52,2018/3/9 11:16:52
1365,18,瑞士,瑞士,保加利亚,欧洲杯,2011/9/7 02:30:00,3-1,7,2,0,0.65,13(5),0(0),0,0,8,2018/3/9 11:16:52,2018/3/9 11:16:52
1366,19,巴西,英格兰,巴西,国际友谊,2017/11/15 04:00:00,0-0,15,1,0,0.61,14(3),748(654),0.87,1,2,2018/3/9 11:21:31,2018/3/9 11:21:31
1367,19,巴西,日本,巴西,国际友谊,2017/11/10 20:00:00,1-3,12,1,0,0.66,7(6),0(0),0,0,3,2018/3/9 11:21:31,2018/3/9 11:21:31
1368,19,巴西,巴西,智利,南美预选,2017/10/11 07:30:00,3-0,25,2,0,0.58,15(8),499(438),0.88,1,7,2018/3/9 11:21:31,2018/3/9 11:21:31
1369,19,巴西,玻利维亚,巴西,南美预选,2017/10/6 04:00:00,0-0,9,0,0,0.58,17(11),0(0),0,0,6,2018/3/9 11:21:31,2018/3/9 11:21:31
1370,19,巴西,哥伦比亚,巴西,南美预选,2017/9/6 04:30:00,1-1,15,1,0,0.5,12(4),0(0),0,0,5,2018/3/9 11:21:31,2018/3/9 11:21:31
1371,19,巴西,巴西,厄瓜多尔,南美预选,2017/9/1 08:45:00,2-0,17,3,0,0.69,17(10),0(0),0,0,9,2018/3/9 11:21:31,2018/3/9 11:21:31
1372,19,巴西,澳大利亚,巴西,国际友谊,2017/6/13 18:05:00,0-4,13,0,0,0.57,15(9),0(0),0,0,3,2018/3/9 11:21:31,2018/3/9 11:21:31
1373,19,巴西,巴西,阿根廷,国际友谊,2017/6/9 18:05:00,0-1,20,2,0,0.39,16(3),351(281),0.8,1,3,2018/3/9 11:21:31,2018/3/9 11:21:31
